label,hand_mode,recorded_hand,R.Thumb,R.Index,R.Middle,R.Ring,R.Pinky,L.Thumb,L.Index,L.Middle,L.Ring,L.Pinky,aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5070,0.6950,-0.9820,0.2630,-0.5190,0.8730,-3.0924,6.0269,2.6580,-1.0229,-1.1603,0.3157
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4920,0.5800,-0.9110,0.2690,-0.4870,0.8750,12.3276,-19.4031,-5.0020,1.0971,-0.3103,1.0857
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4090,0.4740,-0.7370,0.2670,-0.4960,0.8850,20.4276,-15.2331,-2.4920,0.3471,0.4397,1.3557
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3550,0.4070,-0.6310,0.2710,-0.4890,0.8650,8.8476,-7.7731,0.4180,1.4471,0.6697,1.2057
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3130,0.3950,-0.6300,0.2570,-0.5030,0.8810,-4.4924,10.3169,2.0980,1.2771,-0.9503,-0.2743
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4010,0.4590,-0.7590,0.2670,-0.5040,0.8970,-13.8624,20.0269,4.8080,-0.0929,-0.8503,-0.6743
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5100,0.6660,-0.9520,0.2660,-0.4970,0.8920,-7.3024,13.2769,7.2680,-1.1929,-2.1203,-0.6943
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5150,0.6140,-0.9480,0.2750,-0.4900,0.8800,4.3076,-12.4631,-2.1120,1.3671,0.8497,2.0457
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4150,0.5160,-0.7910,0.2760,-0.5050,0.8850,19.4076,-19.2731,-2.2820,0.7171,-0.5803,0.9957
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3760,0.4340,-0.6700,0.2760,-0.5130,0.8780,10.1076,-13.4931,-2.9120,1.9671,0.2697,1.6757
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3330,0.4010,-0.6240,0.2730,-0.5020,0.8960,-2.3024,0.3169,1.0080,1.5071,-0.3303,0.5457
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3230,0.4720,-0.6740,0.2730,-0.5040,0.8910,-12.8724,15.8669,1.5880,0.6471,-1.8103,-1.8843
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4550,0.5770,-0.8650,0.2710,-0.5050,0.8840,-10.6524,19.7469,5.8180,0.1771,-1.0103,-0.3143
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5320,0.6510,-0.9990,0.2820,-0.5050,0.8840,2.0976,2.2069,3.5080,0.6071,-1.4303,0.1957
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4850,0.5520,-0.9000,0.2710,-0.4960,0.8810,14.1976,-18.1131,-5.1420,-0.4429,-0.5003,0.9357
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4010,0.4710,-0.7330,0.2630,-0.4950,0.8810,17.7476,-15.2631,-2.1820,0.2571,-0.4003,1.0257
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3390,0.4200,-0.6370,0.2560,-0.4980,0.8780,1.1076,-9.1431,-0.1620,-1.3429,0.4897,0.8557
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2860,0.4290,-0.6180,0.2530,-0.4910,0.8690,-7.1824,12.5069,0.3380,0.3171,-1.8603,0.0157
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3780,0.4830,-0.7370,0.2640,-0.5070,0.8780,-9.9824,23.3169,4.0480,0.2571,-1.3303,-0.7143
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5120,0.6400,-0.9580,0.2680,-0.5040,0.8850,-6.1524,16.0269,6.9480,-2.3729,-2.0303,-1.1943
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5540,0.6150,-0.9940,0.2670,-0.5220,0.8700,3.7976,-6.9431,-4.2620,-0.0129,-0.1803,1.4957
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4470,0.5230,-0.8210,0.2710,-0.5020,0.8880,18.6876,-20.5931,-4.0820,0.7371,0.0397,1.8957
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3810,0.4200,-0.6620,0.2730,-0.5160,0.8820,13.6176,-16.0331,-0.7820,2.4471,0.4797,2.0457
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3130,0.4030,-0.5910,0.2650,-0.5210,0.8910,-0.5024,-3.4631,2.0280,2.0971,0.0197,0.7757
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,0.4590,-0.6400,0.2660,-0.5080,0.8910,-14.8424,14.3269,2.4980,0.8071,-0.8403,-1.1543
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3810,0.4930,-0.7560,0.2780,-0.5010,0.8820,-18.2624,24.2169,3.1680,0.3871,-0.6503,-0.1043
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5350,0.6690,-0.9840,0.2710,-0.5030,0.8990,0.6376,24.7669,6.7480,0.5971,-0.1703,-0.8943
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5580,0.6070,-1.0020,0.2740,-0.4970,0.8800,-0.1424,-5.1231,-7.4520,-1.6429,-0.7203,0.4057
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4510,0.5680,-0.8120,0.2600,-0.4990,0.8760,21.5276,-15.0731,-5.5020,1.5971,-1.2203,1.6957
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3480,0.4190,-0.6320,0.2860,-0.4920,0.9020,15.0976,-17.9131,-3.3220,1.1971,-0.3003,1.2557
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3170,0.4050,-0.5750,0.2540,-0.4900,0.8930,0.9176,-2.8631,-0.5720,-1.3829,0.2797,0.8757
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3770,0.3910,-0.6790,0.2670,-0.5000,0.8760,-11.9424,19.1769,0.7980,0.9571,-1.0903,-0.0343
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4800,0.5850,-0.8820,0.2710,-0.5050,0.8850,-9.1224,26.0769,8.7880,-0.6829,-0.7503,-0.6743
GOOD,either_hand,right,0.0000,0.9698,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5290,0.6430,-0.9640,0.2780,-0.5150,0.8730,-16.8624,1.2069,-1.6520,1.1971,-2.5703,-0.0043
GOOD,either_hand,right,0.0000,0.9698,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4800,0.6170,-0.8810,0.2660,-0.5040,0.8850,10.1676,-12.4131,-4.2020,1.3371,-0.7403,1.2157
GOOD,either_hand,right,0.0000,0.9698,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3870,0.5400,-0.7200,0.2740,-0.5030,0.8870,7.7476,-21.7731,-5.8520,0.0971,-0.1103,1.2357
GOOD,either_hand,right,0.0000,0.9698,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3390,0.4430,-0.6020,0.2790,-0.5060,0.8810,5.5876,-6.9731,-1.2820,1.4471,1.0997,2.9057
GOOD,either_hand,right,0.0000,0.9698,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,0.4480,-0.6070,0.2620,-0.5110,0.8820,-11.8524,4.4369,0.6680,-0.4929,-1.7103,-0.5643
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4300,0.4540,-0.7880,0.2660,-0.4960,0.8820,-10.0924,22.8169,4.5980,-0.7429,-0.9103,-1.0143
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5580,0.7270,-1.0100,0.2640,-0.5110,0.8800,1.9676,15.5769,7.8580,1.2971,-1.0703,0.3857
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4980,0.6450,-0.9500,0.2750,-0.5030,0.8840,9.5176,-17.0731,-4.9720,-0.0629,-0.6603,-0.0243
GOOD,either_hand,right,0.0000,0.9611,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4010,0.5750,-0.7480,0.2740,-0.4910,0.8690,21.6676,-26.9131,-2.9120,1.2471,1.2297,1.2157
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3300,0.4600,-0.5690,0.2510,-0.4970,0.8730,12.3576,-21.2131,-0.9820,4.3571,2.1897,3.1857
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2860,0.3970,-0.5300,0.2580,-0.5140,0.8670,-1.8324,-16.0831,9.8680,0.2771,1.9597,2.2757
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,0.4160,-0.6190,0.2730,-0.5100,0.8860,-18.5124,2.6769,7.8580,0.1571,-3.0203,-1.3943
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,0.4740,-0.8240,0.2630,-0.4980,0.8840,-18.2324,20.4569,8.1180,1.2771,-1.3003,-1.9243
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5530,0.6960,-1.0660,0.2640,-0.5000,0.8700,-8.5624,19.0469,7.8280,0.6271,-0.7203,0.1057
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5250,0.6400,-1.0410,0.2880,-0.4950,0.8910,8.9476,0.8869,-4.8520,-0.0429,-0.3303,0.8057
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4730,0.5210,-0.8780,0.2600,-0.5180,0.8770,26.5576,-6.1931,-10.0820,-1.1729,-1.1503,1.4057
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3600,0.3970,-0.6750,0.2610,-0.4960,0.8880,31.5876,13.4669,-10.4820,2.1971,-0.1703,1.4457
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3300,0.4240,-0.5670,0.2670,-0.5020,0.8830,9.5576,26.9469,-6.0620,1.8671,-0.5603,-0.3943
GOOD,either_hand,right,0.0000,0.9524,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.4370,-0.6260,0.2610,-0.4920,0.8800,-6.7024,27.5769,1.6280,1.9971,-0.8103,-0.1443
GOOD,either_hand,right,0.0000,0.9436,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5960,0.7260,-1.0130,0.2910,-0.5220,0.8840,-0.1024,28.7969,6.6480,0.9171,-2.0703,-0.7443
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6050,0.6650,-0.9570,0.2690,-0.5120,0.8930,0.2576,-12.7931,-13.4520,-0.2729,-0.4403,0.3457
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4960,0.5790,-0.7580,0.2560,-0.4860,0.8640,18.4976,-23.0531,-4.5920,1.3871,0.0997,1.2257
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3980,0.4600,-0.6060,0.2730,-0.5060,0.8900,9.1676,-32.8831,-0.3720,1.7371,-0.0303,2.1057
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3080,0.3890,-0.5420,0.2650,-0.5000,0.8930,-1.8824,-19.0731,3.6980,-2.7829,1.1797,2.6757
GOOD,either_hand,right,0.0000,0.9436,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3310,0.3970,-0.6090,0.2700,-0.4820,0.8690,-15.6824,11.6069,1.1780,-0.1329,-2.0103,-0.5443
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4220,0.4860,-0.7730,0.2740,-0.4880,0.8880,-15.6424,33.2969,1.1180,-0.0329,-1.9803,-1.4243
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5600,0.6960,-0.9680,0.2800,-0.5350,0.9060,-1.2524,33.3169,6.7480,0.1071,-2.0903,-0.8643
GOOD,either_hand,right,0.0000,0.9436,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5820,0.6770,-0.9360,0.2700,-0.5020,0.9040,4.3276,2.9969,-9.6520,1.5971,0.4397,0.9057
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4950,0.6160,-0.7710,0.2710,-0.4990,0.8770,23.6676,-7.7731,-3.1120,0.7871,-0.6903,0.8057
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4080,0.4850,-0.6300,0.2700,-0.5060,0.8780,13.3576,-26.1931,-1.8020,0.4071,0.6597,0.8757
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3280,0.4220,-0.5460,0.2710,-0.4940,0.8830,1.1476,-11.6531,1.9380,2.2871,1.5497,1.8257
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3360,0.4080,-0.5860,0.2650,-0.5010,0.8850,-14.2324,9.2469,1.9180,-0.0029,-1.9603,-0.9343
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4890,0.5260,-0.8020,0.2680,-0.5020,0.8890,-17.1124,22.3069,6.0380,-0.6129,0.1897,-1.3343
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6430,0.7550,-1.0450,0.2670,-0.5050,0.8840,2.5376,10.9969,11.7080,0.3171,-1.3303,0.7757
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5800,0.6280,-0.9700,0.2820,-0.5040,0.8670,11.0276,-28.2931,-7.5720,0.3571,-1.0103,1.0057
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4420,0.5300,-0.7200,0.2630,-0.5100,0.8790,28.1176,-23.2131,-1.5220,-2.2829,0.2197,1.7657
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3440,0.4060,-0.5390,0.2800,-0.4960,0.8680,10.7376,-26.4531,2.8480,4.7471,0.9897,4.1157
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2660,0.3840,-0.4990,0.2490,-0.5210,0.8940,-6.8324,-8.0031,3.5680,-0.7429,-0.2203,1.0957
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2930,0.4500,-0.6070,0.2680,-0.4930,0.8680,-22.3424,24.0869,0.7480,1.3071,-2.4903,-2.8843
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4900,0.6080,-0.8890,0.2850,-0.4800,0.9050,-14.2124,26.5969,12.1880,-0.9529,0.4797,-1.6743
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6190,0.7420,-1.0800,0.2860,-0.5150,0.8930,-9.0224,2.5869,-3.3620,1.7771,-0.9203,0.6457
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5290,0.6240,-0.9370,0.2700,-0.4920,0.8780,26.4876,-10.9231,-5.2120,-0.3229,0.7497,2.2457
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4280,0.5090,-0.6970,0.2700,-0.5160,0.8840,23.6976,-18.9331,-6.2620,1.1571,-0.3003,1.3557
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3270,0.4210,-0.5560,0.2870,-0.5070,0.8930,8.0876,-17.6631,0.6880,1.6671,1.3797,3.0257
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2900,0.4150,-0.5290,0.2630,-0.5020,0.8970,-3.6024,0.3569,7.3280,0.7071,-0.5903,-0.0043
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3160,0.4520,-0.6430,0.2750,-0.4820,0.8810,-20.5324,20.1369,2.9680,-1.9229,-0.7003,-1.9743
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4690,0.5330,-0.8720,0.2670,-0.5180,0.9200,-7.5024,37.3169,13.0780,-2.7529,-1.4803,0.0657
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6070,0.7490,-1.0530,0.2640,-0.5000,0.8540,1.3776,24.8869,3.8280,-1.3029,-0.7503,-0.8043
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5650,0.6230,-0.9100,0.2970,-0.5050,0.8810,23.2876,8.9369,-5.5620,-0.5129,-4.8103,-1.6743
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4600,0.5440,-0.7090,0.2720,-0.4930,0.8920,25.9376,-18.2531,-7.3320,1.9871,2.6697,2.3657
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3560,0.4500,-0.5530,0.2730,-0.5210,0.8760,14.1676,-18.7631,-2.5820,6.1071,-0.3703,2.3957
GOOD,either_hand,right,0.0000,0.9087,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3360,0.4010,-0.5410,0.2730,-0.4940,0.9120,-5.3924,-11.9731,2.4280,2.5171,0.2097,0.0857
GOOD,either_hand,right,0.0000,0.9087,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3410,0.4340,-0.6150,0.2660,-0.4700,0.8920,-19.4524,18.3469,1.5180,0.6871,-1.5203,-1.0643
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5200,0.5880,-0.8730,0.2830,-0.5120,0.8920,-10.6824,22.1569,10.6380,0.0271,-2.2703,-0.3743
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6090,0.6960,-1.0310,0.2630,-0.4990,0.8800,-10.8024,-1.8731,-1.6920,-0.7029,-0.8503,0.9557
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5490,0.6440,-0.9190,0.2720,-0.4980,0.8950,22.1676,-17.4531,-2.1520,1.7771,-0.0303,1.0557
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4380,0.5010,-0.7260,0.2750,-0.5050,0.8790,23.5076,-28.8031,-3.0020,1.0571,-0.1103,1.5457
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3520,0.4160,-0.5800,0.2820,-0.5080,0.9060,12.8176,-20.3631,7.3680,1.9671,2.3897,4.5857
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2890,0.3650,-0.5470,0.2580,-0.5090,0.8850,-7.9024,-5.4031,4.9280,0.7571,0.3697,-0.0943
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2870,0.4560,-0.6020,0.2640,-0.5000,0.8930,-20.4324,24.7269,2.6380,-1.2529,-0.9503,-1.2743
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4660,0.5440,-0.8340,0.2580,-0.4890,0.8940,-18.4724,32.4669,7.3180,2.8171,-1.5003,-1.2843
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6100,0.7430,-1.0280,0.2840,-0.5080,0.8650,-8.4724,19.7469,3.3780,0.9571,-1.0703,-0.3943
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6120,0.6470,-0.9680,0.2590,-0.4980,0.8680,14.7576,-5.3231,-8.8220,-0.3629,0.0597,1.5257
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4630,0.5320,-0.7420,0.2600,-0.4970,0.8710,25.4376,-19.2931,-6.3220,0.1471,1.3297,2.5157
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3710,0.4270,-0.5690,0.2880,-0.5090,0.8820,12.3876,-20.9731,-2.0220,2.1271,0.6897,1.9457
GOOD,either_hand,right,0.0000,0.9174,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3090,0.3990,-0.5330,0.2430,-0.5200,0.8820,-3.6724,-3.9431,1.9080,-2.1629,1.0897,1.6157
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3390,0.4500,-0.6210,0.2430,-0.4770,0.8660,-21.3024,16.2569,2.0580,-0.2929,0.2497,1.0657
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5170,0.5800,-0.8780,0.2630,-0.4940,0.8920,-10.5724,23.4969,14.4380,1.9971,-1.7103,-2.5543
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5990,0.7170,-1.0160,0.2630,-0.5080,0.8970,-8.3524,-3.1031,1.3080,0.3571,-2.7603,-0.9743
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5240,0.6150,-0.8940,0.2650,-0.4950,0.8700,17.3076,-21.1531,-6.1420,1.6471,-0.6103,1.7557
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4200,0.5020,-0.6860,0.2790,-0.5090,0.8970,22.7076,-19.8031,-4.8020,0.1571,1.4097,2.0957
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3300,0.4300,-0.5640,0.2590,-0.4970,0.8860,11.8276,-12.3931,-0.1920,2.1671,3.0897,4.5257
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3060,0.4070,-0.5760,0.2560,-0.5000,0.8830,-10.1424,6.2069,3.4180,0.3871,-0.9603,0.0657
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4050,0.4540,-0.7180,0.2560,-0.5000,0.9020,-16.9124,24.6769,4.0280,0.0971,-3.4103,-2.6643
GOOD,either_hand,right,0.0000,0.9349,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5600,0.6840,-0.9610,0.2450,-0.5100,0.8850,-12.2224,21.1969,11.2280,-1.2929,-5.5403,-4.1643
GOOD,either_hand,right,0.0000,0.9262,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5740,0.6840,-0.9760,0.2690,-0.4960,0.8910,2.5576,-5.2631,-7.4720,1.3871,-2.6903,-1.8443
